投稿日,タイトル,再生数
2019-08-20,【史上最恐】｢なんでもあり｣のカードを使って罰ゲームを回避せよ！,15617567
2019-08-18,いきなり山奥の秘境に置いていかれたらてつやはどうやって帰る！？後編,5019794
2019-08-17,いきなり山奥の秘境に置いていかれたらてつやはどうやって帰る！？前編,6283707
2019-08-16,【撮影失敗】果実無しのジャム作り対決したらキモい展開に...,5754412
2019-08-15,【朝飯前でしょ】ことわざを使いこなしたショートムービー対決！！！,4876516
2019-08-14,うぬぼれ・謙遜は厳禁！ 第２回東海オンエアランキング！【後編】,4996332
2019-08-13,東海オンエアって実際どう思われてるの？ 第２回東海オンエアランキング！【前編】,7302779
2019-08-11,【やらかし】許してちょんまげ！！！第一回 S-1グランプリ！！！！！,3307233
2019-08-10,【タピオカ時代終了】俺らが新しく流行る屋台飯考えてやらぁ！,4827178
2019-08-09,よく考えたらそんなわけなくね？ってものを徹底検証します！！！,4318667
2019-08-08,【誰】ニトロ爆弾を一番よく知るのは誰？ 第１回ニトロ王！,5875016
2019-08-07,【柴田プレゼンツ】この食品、クソ食品サンプルか否か〜！！！！！,3754638
2019-08-06,【46道府県旅行の旅！島根県編】〜てつや、結婚なるか！怒涛の縁結び〜,4514998
2019-08-04,これ、何の焦げ？,5139423
2019-08-03,時間内に完成しないとリセットされる無限ジグソーパズル,5454826
2019-08-02,【後編】食べるだけなんて甘え！制限時間内に｢作って食べる｣大食い対決！,10667474
2019-08-01,【文理対抗】食べるだけなんて甘え！制限時間内に｢作って食べる｣大食い対決！,12034622
2019-07-31,１週間「なんでもイエス生活」＆「なんでもノー生活」で幸せになれる！？,11483014
2019-07-30,学校のテストに｢YouTube｣があれば東海オンエアは好成績間違いなし！？,6873273
2019-07-28,【文理】大人が本気で秘密基地作り対決！！！！！ (一万円で),5707160
2019-07-27,【罠の応酬】文理対抗！マリオメーカー対決！,13414512
2019-07-26,【全3問】この世に実在する料理を見極めろ！！！,7636879
2019-07-25,【１週間装着】重りをつけるトレーニング本当に効果あんの！？,8606932
2019-07-24,全裸で家を飛び出して 1番遠くまで行った奴が勝ち選手権！【全３本】,7254937
2019-07-23,【文理対決】行った場所の位置情報を繋げてより面積の大きな三角形を作れ！！,9336053
2019-07-21,【じゃんけんが全て】岡崎市内のラーメンを一日中食べ続けたら何店舗行けるの！？,24806092
2019-07-20,【大物無し】大人が川で本気のおサカナ＆生き物捕まえ対決！！！！！,5615507
2019-07-19,【最大規模】超巨大な氷塊をぶっ壊した方が勝ち対決！！！！,3112433
2019-07-18,【真剣将棋】6人がかりならプロ棋士といい勝負できるのでは？,3416169
2019-07-17,子供のおもちゃつまらんから大人用に大改造するぜ！！！,3616553
2019-07-16,【全4パターン】たくさん大丈夫って言ったやつが勝ち選手権！！！,5274504
2019-07-15,【ウィルスミス】願いを三つ叶えてくれる魔神発見！願おう！,2357193
2019-07-14,【ドッキリ】一生動画を進めず雑談してたらゆめまるはどうする！？,4585042
2019-07-13,【難易度☆☆☆☆】お洒落な洋館に紛れた5つの違和感を見つけ出せ！！！！,2856313
2019-07-11,代用食品だけで料理作っても元の料理と変わらないんじゃね！？,5223784
2019-07-10,【後編】開けられるのは｢質問の答えの数字｣だけ！東海オンエアビンゴ大会！,6380004
2019-07-09,【新娯楽】開けられるのは｢質問の答えの数字｣だけ！東海オンエアビンゴ大会！,10596679
2019-07-07,【泥棒】しばゆーがすぐ物を盗むので現行犯で逮捕します。,9376818
2019-07-06,【ジョジョ】ピストルズゥ！弾丸を蹴って敵を始末しろォ！,4686001
2019-07-05,大人が24時間かけて絵を描けば、めっちゃ上手い絵が完成するんじゃね！？,7632635
2019-07-04,【ご報告】東海オンエア、引っ越します,6382398
2019-07-03,【脱六本木】｢◯本木｣っていう地名、全部コンプリートしたい！！,6469553
2019-07-01,ピノって６個とも虫眼鏡だから東海オンエア色にしてやるわ！！！,7670550
2019-06-30,【46道府県旅行の旅！岩手県編】わんこそば大食い！！！！果たして何杯食べれるのか！？,5314688
2019-06-29,てつやはこの道具で何の動画を撮ったでしょう！？,5557603
2019-06-28,【いい勝負？】料理vs材料で早食いバトル！！,10164737
2019-06-27,東海オンエアからの大事なお知らせ。,2228296
2019-06-26,【天然男】としみつ、この後なんて言うでしょう！！！,13902947
2019-06-25,【癒し動画】生まれて初めてホタルを見た人はどんな反応するの？,1542183
2019-06-23,バターで炊くのは時代遅れ！？◯◯を丸ごと使ってご飯炊いてみた！！,10571580
2019-06-22,【思い出】とにかくハメろ！顔はめパネルハメハメ対決！！！,5393258
2019-06-21,【味覚滅亡】激辛ソース食った後に何食ったか当ててみよ！,5403802
2019-06-20,【豪炎】手作りの窯で手作りのピザを焼いてみた！,7273565
2019-06-19,【知識０】超本格ピザを食べたい…窯から手作りだ！,10895939
2019-06-18,【以心伝心】相手に◯◯のリアクションをさせろ！【困惑必至】,3637604
2019-06-17,【大貸切】真夜中のイオンモールで警備員から逃げながら隠された私物を探し出せ！！,9062021
2019-06-15,【精神破壊】これ、どれが本当のアンチコメ？,7808349
2019-06-14,【近未来】セグウェイ乗ってスポーツやったら何でも新競技じゃね？,3448033
2019-06-13,1万円でたくさん買い物した方が勝ち対決！,7876869
2019-06-12,東海オンエアの中で1番多く｢動画の中でボケてる奴｣って誰なんだ？,5917638
2019-06-11,【負けたらウォーリー】映像の中に隠れているてつやを探せ！！！,6711362
2019-06-09,｢これ無限にできるわ｣ってこと、実は本当に無限にできるのでは？,8811371
2019-06-08,虫眼鏡ってもしかしたら松田龍平さん似のイケメンなんじゃね？？【衝撃の事実】,4592609
2019-06-07,【出題者悶絶】クイズ！こっからここまで何歩で歩いたでしょ〜うか！？,4727066
2019-06-06,【画伯再び】りょうの５分絵、てつやの30秒絵といい勝負説,8498802
2019-06-05,しばゆーを暗殺するための罠を仕掛けまくります,7145343
2019-06-04,【起きたら負け】1番「質の高い睡眠」をしているのは誰だ？,9466984
2019-06-03,【真夏日】千本ノックって経験者と未経験者だと終わるまでどのくらい差ができるの!?,3915289
2019-06-02,【４６道府県旅行の旅！埼玉県編】〜果たして楽しい？仙人との出会い〜,3513067
2019-06-01,【理系編】文理対抗！ガチンコボードゲーム作り対決！,4996380
2019-05-31,【目指せ商品化】文理対抗！ガチンコボードゲーム作り対決！,5104661
2019-05-30,【喧嘩必見】身体のどこで攻撃すると一番つええの？,3448141
2019-05-29,どんな手を使ってでも伝説の神スパイクを打ちてえんだ！！！,5671485
2019-05-26,想像だけで本気のイリュージョン対決！！！！,4203824
2019-05-25,あらゆる方法で虫眼鏡を高音で叫ばせろ！,6465937
2019-05-24,"【完走なるか？】第２回！寝たら""即帰宅""の旅！Part６",8123077
2019-05-23,"【とにかく遊べ】第２回！寝たら""即帰宅""の旅！Part５",8916683
2019-05-22,"【アクシデント発生】第２回！寝たら""即帰宅""の旅！Part４",9143489
2019-05-21,"【ついに脱落】第２回！寝たら""即帰宅""の旅！Part３",9164343
2019-05-20,"【早すぎる疲弊】第２回！寝たら""即帰宅""の旅！Part２",9589114
2019-05-19,"【1年ぶりの復活】まさかの第２回！寝たら""即帰宅""の旅！Part１",11282943
2019-05-18,【インスタ】本当に流行った海外の●●チャレンジはど〜れだ！！,5477039
2019-05-17,【秘密大暴露】部屋中に仕掛けられた盗聴器を探し出せ！！！,4401969
2019-05-16,岡崎観光伝道師をナメるな！！！目隠しで市内連れ回されても余裕で当てれるわ！！！,4789931
2019-05-15,◯◯屋さんで◯◯せずにどれだけ楽しむことができるのか！？,8446177
2019-05-12,字が違あぁぁぁう！！！,3318212
2019-05-11,【悪ふざけ】寺田心のブックオフのCMを超絶編集してみた！！！,14669717
2019-05-10,【結果発表編】愛知県の中だけで｢47都道府県のお土産｣揃うんじゃね？,5417788
2019-05-09,愛知県の中だけで｢47都道府県のお土産｣揃うんじゃね？,7763090
2019-05-08,"目隠し外したら夢叶うドッキリ！！！【36,000人】",7620151
2019-05-07,東海オンエアの編集担当、同じシーンに｢同じテロップ｣入れられるはず！,5794105
2019-05-05,全く料理できない男が想像だけで『ラタトゥイユ』作ってみた,9251392
2019-05-04,これ何をぺちゃんこにしたでしょうクイズ！！！,5357966
2019-05-03,東海オンエアが｢何これ？｣っていう絵文字の使い方を教えます,3503038
2019-05-02,【神展開】必要な物は自分で作ろう！第一回小道具作り選手権！！！,6313581
2019-05-01,【４６道府県旅行の旅！北海道編】〜大事件発生！しばゆーがキレた！？〜,4815714
2019-04-30,【ほぼ一生】｢令和｣の間やり続ける罰ゲームを１人１つ決めよう！,13905594
2019-04-28,【カジノ潜入】ルーレットで1人10万ずつ賭けたら衝撃の結果に...!!,6185799
2019-04-27,韓国初の統合型リゾート施設『パラダイスシティ』が楽しすぎる・・・！！！！【オンエア慰安旅行】,5265890
