投稿日,タイトル,再生数
2014-11-03,【3D】立体チョコ作ってみた／くるくるチョコレート工場,7041025
2014-11-02,【実験】コーラを振っても吹き出ない方法！,1413140
2014-11-01,大量のヘリウムガス風船で○○は飛ぶのか！？,2970139
2014-10-31,家でわたあめ作ってみた！わたあめ職人セイキンです。,2698780
2014-10-30,【ハロウィン】恐怖の料理作ってみた・・・,1475157
2014-10-29,【フローズンマジック】コーラとレッドブルを1分でシャーベットにしてみた,2157434
2014-10-28,【実験】コアラのマーチ以外のお菓子も振りまくったら丸くなるのか試してみた,1516428
2014-10-27,ハバネロ育てて2ヶ月。経過報告です！,424135
2014-10-26,極太バズーカ寿司作ってみた！,1374540
2014-10-25,卵を超カラフルにしてみた！,8485132
2014-10-24,"家で楽しく1人カラオケ！いろいろ歌うぜ！福山雅治,SMAP,千本桜,セカオワなどなど",3946967
2014-10-23,【髪型】ギャツビー6種類使って最強の髪型を作る！ 【GATSBY】,1970212
2014-10-22,きのこの山つなげて「スーパーロングきのこの山」を作る！,363549
2014-10-21,BOSEを越えろ！プリングルス缶で自作スピーカー作ってみた！,1096586
2014-10-20,【実験】ドライヤーで目玉焼きを作るぜ！,1172092
2014-10-19,ドラゴンボール1番くじ8回引いて大当たり！？／ Thank you ドラゴンボール 30th!!,1696781
2014-10-18,家でベビーカステラ屋になってみた！,1723146
2014-10-17,【閲覧注意】激マズ！百味ビーンズ全種類食べてガチで吐きそうになるヤツ,7079890
2014-10-16,【実験】生卵をスーパーボールにしてみた！,2479659
2014-10-15,ハッピーターンアイス自分で作ってみた！,469859
2014-10-14,家で焼き芋やってみた！,687862
2014-10-13,トマトまるごとチョコレートコーティングしてみた！,734362
2014-10-12,【実験】10円玉を1番ピカピカにするのはどれ！？意外な結果に！,1312884
2014-10-11,いろんな焼きそば混ぜて超大盛り焼きそば作ってみた！,2301350
2014-10-10,【巨大】スライムグミ作ってみた！,1685904
2014-10-09,家でドーナツ作ってみた！,2750665
2014-10-08,【お知らせ】『ななみ × SEIKIN』コラボ最新作公開！「千本桜」「愛が叫んでる」,225698
2014-10-08,【検証】ビールの泡を復活させるトリック！,517393
2014-10-07,シャカポテ10種類の味食べ比べ！一番おいしいのはどれ！？,531360
2014-10-06,いちご育てて4ヶ月。ついに実が！？,465268
2014-10-05,カップヌードル６種類牛乳で作ってみた！一番美味しいのはどの味！？,1307534
2014-10-04,チョコボール40個開封！金のエンゼルを当てろ！,1206527
2014-10-03,烈車戦隊トッキュウジャー (cover),3591661
2014-10-02,【摩訶不思議】サイダーにアポロチョコ入れると動き出すの知ってる？,811312
2014-10-01,【激ウマ】巨大ピノ作ってみた！,3964092
2014-09-30,【お知らせ】セイキン、雑誌に掲載されました！,191909
2014-09-30,人生初のボディアートに挑戦,594219
2014-09-29,青汁ゼリー作ってみた！マズイ！もう１個！,601425
2014-09-28,ハバネロ栽培1ヶ月の経過報告！,442031
2014-09-27,たまごまわしてプリンにしてみた／まわしてまわしてまるごとプリン,3876220
2014-09-26,ミンティア一気食いした結果・・・,737629
2014-09-25,夜空に絵を描いてみた！,1674629
2014-09-24,「残酷な天使のテーゼ」「愛が叫んでる」【ななみ × SEIKIN】,1234175
2014-09-23,レンジでポテトチップスつくってみた！,1440425
2014-09-22,スパイダーマンになってみた！／ I'm Spider-man！,265179
2014-09-21,生きるか死ぬか。こしあんルーレット！,2090694
2014-09-20,業務用ポップコーン1kg作って大惨事・・・,7658026
2014-09-19,超巨大ゼリー作ってみた！,1691138
2014-09-18,駄菓子寿司作ってみたんだけど、味が・・・,2672890
2014-09-17,【辛さ地獄級】ヘルシーカレー食べてみた／HELL SEE CURRY,421144
2014-09-16,【検証】 USBカップウォーマー＆クーラーの実力は？,417851
2014-09-15,人生初のデスソースに悶絶・・・,1217878
2014-09-14,黒髪ロングのカツラをつけたらとんでもなくホラーになった・・・,328234
2014-09-13,発毛ソーセージが不気味すぎる・・・,1297559
2014-09-11,カラーマスカラに初挑戦する男,303982
2014-09-10,パチンコ！弓矢！竹とんぼ！昭和の遊びならオレに任せろ！,794416
2014-09-09,【超便利】瞬時にカット！くるっと楽むきフルーツカッター！,1196900
2014-09-08,十数年ぶりに書道やってみた！,682784
2014-09-07,バナナアイス作ってみた！,856327
2014-09-06,家で１人焼き肉やってみた！,6052782
2014-09-05,【Minecraft】マインクラフトアクションフィギュアがやってきた！,1679928
2014-09-04,いちご育てて3ヶ月！経過報告！,466399
2014-09-03,ボイスチェンジャーで色々な声に変えてみた！,1559880
2014-09-02,【髪型セット】エクストラハードワックスでスタイリングしてみた！,785256
2014-09-01,10数年振りに学ラン着てみた！スーパー中学生、セイキンです！,300482
2014-08-31,【罰ゲームふりかけ】 罰ゲームの限界突破！ 味覚崩壊天罰パウダー食べた結果・・・,1296795
2014-08-30,家でハバネロ育てます！ハバネロ栽培セット,614172
2014-08-29,人生初！カラコンつけてみた！,1216952
2014-08-28,いろんなオモシロメガネつけてみた！,508002
2014-08-27,ドラゴンボールガチャで神引き！,985169
2014-08-26,【宇宙食】宇宙のパンとバニラアイス食べてみた／Space Food,322309
2014-08-25,これでモテ男！ボディスプレー5種類試してみた／ボディファンタジー,306000
2014-08-24,当選者発表！SeikinTV夏のプレゼント企画,145686
2014-08-23,ヘリウムガスで声変えてみた！,1511405
2014-08-22,【不思議】酸っぱいものが甘くなるだと！？ミラクルフルーツ！！,611217
2014-08-21,オロナミンC＋牛乳＋卵　飲んだ結果・・・,687327
2014-08-20,チュッパチャップスでアイス作ってみた！（チュッパチャップス専用アイス製造機）,2567197
2014-08-19,カラダチョーダイX！体が無いんです・・・,395254
2014-08-18,バニラアイス＋調味料=？？？,426451
2014-08-17,【全部チョコ】チョコレートから恐竜発掘！ジュラシックショコラ！,5122880
2014-08-16,家で回転寿司やってみた！,7171513
2014-08-15,SEKAI NO OWARI「炎と森のカーニバル」1人3役で歌ってみた (cover),5036952
2014-08-14,音付き缶ビール！暑中見舞いはコレで決まり！,261232
2014-08-13,ヒカキン石鹸！？使ってみた！,816165
2014-08-12,【まるで宝石】クラックビー玉（ひび割れビー玉）作りに挑戦してみた！,2019775
2014-08-11,家で流しそうめんやってみた！,2088283
2014-08-10,SeikinTV夏のプレゼント企画！沢山のご応募お待ちしています！,168348
2014-08-08,【閲覧注意】セミ男登場！※昆虫が苦手な方のご視聴はご遠慮下さい。,990995
2014-08-07,すっぱいガムで運試しやってみた！,5573832
2014-08-06,オレのバスケの腕前を見るがいい！,1261368
2014-08-05,いちご2ヶ月経過！3つの心配事があります。アドバイス下さい！,386830
2014-08-04,セイキンTシャツついに販売開始！ ※完売致しました。ありがとうございます。,145060
2014-08-03,ヘラクレスオオカブトフロートがやってきた！,1364950
2014-08-02,家でUFOキャッチャーやってみた！,6840867
2014-08-01,【挑戦】テトリス歌いきるまでにコーラ全部飲めるかやってみた！,3466145
2014-07-31,ドラゴンボール改の飛行機飛ばしてみた！,460725
2014-07-30,セイキン27歳になりました！ケーキ作ります！,487196
2014-07-29,スーパーマリオコインキーチェーンガチャ5個開封！,597478
2014-07-28,ビッグカツ選手権開催です！,399168
2014-07-27,最もワイルドなコーラの飲み方,734655
2014-07-26,きかんしゃトーマス「コインをのせてしゅっぱつしんこう！」貯金箱,1166499
2014-07-25,ドラゴンボール7つ全部開封！シークレット黒幕登場！,3651205
2014-07-24,クッキーにウルトラマンの顔描いたらピカソレベルな件,224245
2014-07-23,いろんな口になってみた！,1878862
2014-07-22,巨大醤油ガブ飲み！マネしないでね！,1733598
2014-07-21,STAND BY ME ドラえもんボックス買ってみた！その中身は！？,540622
2014-07-20,【LINE】コニー＆ブラウン ボールでバレー猛特訓！,158853
2014-07-18,【閲覧注意】恐怖の心霊体験,3133727
2014-07-17,なんと100円！リモコンラリーカーで遊んでみた！,595964
2014-07-16,【ロッテ】夏限定のお菓子全種類食べて踊ってみた！,285866
2014-07-15,【飲み比べ】パンチコーラ VS コカコーラ,401980
2014-07-15,ヒカキン&セイキン 初コラボライブ決定！ in 新潟！,194285
2014-07-14,【オープン初日】なめこ市場東京本店へ行ってみた！,350561
2014-07-13,【お菓子でクッキング】えび玉せんべい焼き作ってみた！,277077
2014-07-12,【100円】アーミーセットのクオリティが高い！／Army figures,377485
2014-07-11,【出張SeikinTV】カー用品店ジェームスへ突撃！ドライブも行くぜ！,258541
2014-07-10,おえかきパンダやきやってみた！,1086353
2014-07-09,回転勇者スシカイザー！,436662
2014-07-08,いちごのカレー食べてみた！,303363
2014-07-07,生いきビール飲んでみた！,379743
2014-07-06,レンジでたいやき作ってみた！,369485
2014-07-05,いちご経過報告！一ヶ月が経ちました。,530677
2014-07-04,自宅で恐竜の化石発掘してみた！,1633530
2014-07-03,ドラゴンボール改＆仮面ライダー鎧武　折りたたみうちわ,181743
2014-07-02,【どん兵衛アレンジ】どん兵衛炊き込みご飯の作り方,819843
2014-07-01,ターゲットシューティング！狙いは外さない！,1162256
2014-06-30,【モンハン】クーラードリンクゼリー食べてみた！,507953
2014-06-29,【数量限定】ピザーラで妖怪ウォッチのキャンペーンやってるぞ！,195259
2014-06-28,ガリガリ君の斬新な食べ方ベスト3！,1605070
2014-06-27,お宝グミを探せ！ホレホレチョコレート！,2926180
2014-06-25,DJ KAORIさんからセイキンにビデオレター！,136332
2014-06-24,超カラフルおにぎり作ってみた！,558933
2014-06-23,【超巨大】ご当地ショボーンビッグガム全部噛んでみた！(´・ω・｀)ショボーン,275453
2014-06-22,48の顔を持つ男セイキン,639656
2014-06-21,丸ごと１本とうもろこしがポップコーンに大変身！,2061026
2014-06-20,うんこ入浴剤つかってみた！,1784507
2014-06-19,ほらできた！チョコバナナ ソフトキャンディ＆りんごあめ ソフトキャンディ,1337690
2014-06-18,「NEWガリガリ ミニ氷かき」でかき氷作ってみた！,1483923
2014-06-17,【ラムネ】コーンポタージュ＆クリームシチュー飲んでみた！,383655
2014-06-15,セイキンが行く北海道の旅,685676
2014-06-14,【妖怪ウォッチ】マグネットラムネコレクション5パック開封！,339806
2014-06-12,自宅で化石発掘してみた！,2536921
2014-06-10,シャーベットペロ＆あわソーダはどの程度シュワシュワするのか検証！,1276474
2014-06-08,グレープフルーツが1分でジュースに！おかしなグレフルチューチュー！,2713513
2014-06-07,自宅でチョコタワーに挑戦！,2035310
2014-06-06,【衝撃】光るマウスピース！,852923
2014-06-05,セイキン、いちご育てます！,1375502
2014-06-04,ガリガリ君クールスカーフ使ってみた！,266173
2014-06-03,【激辛クッキング】激辛ラーメン作ってみた！,1015801
2014-06-02,【超簡単】100均グッズでチョコスティック作ってみた！,1005099
2014-06-01,【簡単】炊飯器で巨大お好み焼き作ってみた！,1243136
2014-05-31,まさに地獄風呂！目玉おやじの妖怪入浴剤！,1304124
2014-05-30,ハリボーグミアイス作ってみたらめちゃキレイ！,3089120
2014-05-29,【検証】ご飯＋かっぱえびせん＋醤油＝何の味！？ 他２種,337646
2014-05-27,【5/26 新発売】妖怪ウォッチどろりんドリンク を箱買い！,1662827
2014-05-26,おもしろ粘土『おゆまる』でスーパーボール作ってみた！,2038092
2014-05-25,世界のグミがヤバい！ Gummy Candy,1712303
2014-05-24,YouTubeテーマソング歌ってみた／Sound BlasterAxx AXX 200,1410266
2014-05-23,『アナと雪の女王』May J. - Let It Go〜ありのままで〜 歌ってみた／Let It Go (cover),3333344
2014-05-21,パン！じゃなくてiPhoneケース！,602603
2014-05-20,オカザえもん立体マグ買ってみた！,79418
2014-05-20,【激ウマ】どん兵衛を油そばにする裏ワザ！,1604539
2014-05-18,【激辛クッキング】激辛チキン作ってみた！,1192696
2014-05-17,ストリートファイター2 ステッカー！そしてあのキャラになりきる男。,123114
2014-05-15,【朝はパン】ブリンカーズマーブルチョコクリームがうまい♪,169031
2014-05-14,【お食事中の方はご遠慮下さい】ブタがう○こを・・・／POM POM PIG(ポムポムピッグ),907907
2014-05-13,【ゲゲゲの鬼太郎】目玉おやじ棒つきキャンディ！,1238778
2014-05-12,NO MORE 映画泥棒 フィギュアコレクション！セイキンがあの男を完全再現！？,5123202
2014-05-11,【超簡単アレンジレシピ】納豆ステーキ作ってみた！,524293
2014-05-10,話題騒然！巨大バナナ型iPhoneケース！,447576
2014-05-09,ふなっしーからセイキンにまたまた依頼！／Shufoo!,182520
2014-05-08,昆布サイダー飲んでみた！,168230
2014-05-07,【なめちゃんず】新メンバーの名前初公開！そしてなめちゃんず、しゃべります！,897834
2014-05-05,黒ガキびいるを飲む大人,787943
2014-05-04,【ガチでオススメ】博多一風堂もやし作ってみた！,456068
2014-05-03,【超簡単】100均グッズで鉄板焼き作ってみた！,578414
2014-05-02,なめ先生から重大発表／SeikinTV,819924
2014-05-01,新しい机がやってきた！〜セイキン工作の時間だよ〜,465148
2014-04-30,【パズドラ】つながるマスコット買ってみた！,319650
2014-04-29,【超簡単】100均グッズで作るチュロス！,630023
2014-04-28,【LEGO】オリジナルキーホルダー作ってみた！,124954
2014-04-27,ご飯に合う駄菓子ランキングBEST6！,2004124
2014-04-26,新しいカーテンが届いた！〜セイキンのカーテン取り付け術〜,243947
2014-04-25,ミスカル？飲んでみた！,152601
2014-04-24,めんつゆじゃないよ。麦チョコだよ。／巨大麦チョコボトル,383731
2014-04-22,男の珍味 食べてみた！,288418
2014-04-21,ウルトラシュワッチサイダー飲んでみた！,202015
2014-04-20,ついにセイキン、アニメ化！,368138
2014-04-19,【世界最小級】ナノブロックに挑戦！／nanoblock,409908
2014-04-18,【超簡単】トミカトースト作ってみた！,181275
2014-04-17,【LUSH】洗隊レンジャー試してみた！,282257
2014-04-16,ガンダムカレー＆3倍辛いシャアザクカレー食べてみた！,219015
2014-04-15,ヒカキン×セイキン×佐々木あさひで握手会／ミンスパイベントin 福岡！,131878
2014-04-14,【パズ億】セイキン、億万長者になります！〜ヒカキン、マスオと勝負〜,385973
2014-04-13,【マリ男が紹介】マリオカート7 プルバックカー！,672974
2014-04-11,【にんにくマン】のニオイレベルを調べてみた！,269441
2014-04-10,LINE FRIENDS ウォッチコレクション！,172228
2014-04-09,ウルトラマンミニチョコマシーン！／ULTRAMAN mini chocolate machine.,353251
2014-04-08,【機動戦士ガンダム】ザクとうふ食べてみた！,264881
2014-04-07,【衝撃映像あり】新発売！グリコアワリッチ！〜ドロリッチVSアワリッチ〜,384630
2014-04-06,【ガチでキツイ】罰ゲーム茶の刑・・・,926544
2014-04-05,これぞまさに THEハンドソープ！,173162
2014-04-04,【タカラトミー】トミカシリーズがやってきた！,670319
2014-04-02,デコってポッキーやってみた♪,450953
2014-04-01,こくまろカレー×なめ先生,878109
2014-03-30,One Direction - Story of My Life (Cover)／ワンダイレクション - ストーリーオブマイライフ(カヴァー),1026130
2014-03-29,超巨大どら焼き作りに挑戦！,671414
2014-03-27,【衝撃グルメ】ペヤング×納豆！果たしてその味は！？,319587
2014-03-26,くまモンチョコ作ってみた♪,523448
2014-03-25,【3Dプリント・フィギュア】セイキン、フィギュアになりました！,616340
2014-03-24,【紀文】豆乳飲料16種類飲み比べ！〜セイキンランキングあります〜,416774
2014-03-23,【マリ男が紹介】NEWスーパーマリオブラザーズWii おうちでカプコロゲームマシン！,4827822
2014-03-21,【うんちくんグミ】10回引いて何回当てられるかゲーム！,1861840
2014-03-19,スライミー！？作ってみた！！！,1664575
2014-03-17,【アレンジレシピ】キングプリンが食べきれないのでプリントースト作ってみた！,808956
2014-03-16,【超巨大】キングプリン作ってみた！,3016644
2014-03-15,【チャリ走】弟ヒカキンの挑戦状に挑む兄！,2188040
2014-03-14,なめ先生、お風呂に入る。,2160413
2014-03-13,セイキンが選ぶチップスターランキング！,412613
2014-03-12,コレ飲み物？いや違う！プリンだ！巨大チョコプリン＆クリームチーズプリン！,242118
2014-03-10,【LEGO】レゴ ミニフィギュア レゴ ムービーシリーズ 作ってみた！,528333
2014-03-09,【クレイジー】タトゥー入れてみた！,453662
2014-03-08,ヒカキン＆セイキンおにぎり作ってみた！,744865
2014-03-07,ふなっしーからセイキンにメッセージ！セイキン流Shufoo！の使い方とは！？,357183
2014-03-06,【ワンピース】トラファルガー・ローのガシャポンやってみた！,472968
2014-03-05,【仮装ポチ袋】お金を仮装させてみた！,434235
2014-03-04,わたぱちゼリー5個で本格ゼリー！？作ってみた！,1418629
2014-03-02,プレミアムジンジャエール「n.e.o」がガチで濃すぎる件,206476
2014-03-01,【超簡単】色々な味のじゃがりこサラダ作ってみた！セイキンランキングあります！,644931
2014-02-28,【VOXY俺チェン】イケメンになってみた！,298983
2014-02-27,プレステ4ゲット！そして今後のゲーム実況について／PS4 First Limited Pack With PlayStation Camera,620555
2014-02-25,【ヘアアレンジ】スーパーサイヤ人ヘアー再現してみた！〜ドラゴンボールZヘアワックス7〜,919025
2014-02-23,1人で寂しく味当てゲームしてみた！〜ハタクレパス風ラムネ〜,1303518
2014-02-22,なめこ手作りチョコ作ってみた！,1097567
2014-02-21,ドラえもん ひみつ道具フィギュアコレクション びっくり大作戦,419121
2014-02-19,おやつ消しゴム,4263983
2014-02-17,アンパンマンおにぎり作ってみた！,289463
2014-02-16,ワンピースのガシャポン引いてみた！果たして中身は！？,269473
2014-02-13,【プチクマのお菓子のおうち】バレンタインはコレで決まりだね！,766586
2014-02-13,【スカルプDで遊ぼう】スカルプDの歌アカペラ！,737085
2014-02-09,なめこVS雪だるまの大群,815384
2014-02-02,【マリオ本人が紹介!?】New スーパーマリオブラザーズU　ハテナブロックチョコレート,2105818
2014-02-01,【オシャレに充電】モバイルステーションという新発想！,208088
2014-01-31,★超簡単★100均グッズでワッフル作ってみた！,929256
2014-01-27,「うまいシュガーラスク」が激ウマな件,152290
2014-01-26,ブタメンランキング！,546476
2014-01-25,ピカチュウのホットケーキ作ってみた！／Pokemon,637612
2014-01-24,Newスーパーマリオブラザーズ U キャラポーチ ラムネつき！／New Super Mario Bros.,163257
2014-01-23,【巨大】MEGAマシュマロ簡単アレンジ！,780119
2014-01-21,【セイキンおすすめ石鹸】ロックスター＆スノータフィー／LUSH,346599
2014-01-18,【ポケットモンスター】最強のポケモン！？捕まえます！,8783123
2014-01-17,シール付き！なめこスナック練乳みるく味 買ってみた！,277689
2014-01-16,ドラえもんのパン作ってみた♪,402037
2014-01-14,ポケモンウエハースチョコ買ってみた！,496548
2014-01-13,ひげな人たち,156574
2014-01-12,おうちで簡単チョコバナナやってみた！,429399
2014-01-03,【レッドブル×ポカリ＝最強のエナジードリンク】は本当か実験してみた！,727909
2014-01-01,あけおめ2014！〜今年もセイキンをよろしくお願いします！〜,478518
2013-12-31,セイキンのゲーム実況チャンネル【SeikinGames】ついにスタート！,561307
2013-12-30,今さらプレステ3買いました！その理由は・・・,823273
2013-12-29,超巨大グミつくってみた！！！,3725830
2013-12-27,コーヒーをおいしくする裏技！コーヒー+塩+麦茶！？,163351
2013-12-22,一発撮り！千本桜！,14479960
2013-12-21,★超簡単★100均グッズでアメリカンドッグ！,574692
2013-12-20,【スマホッチ】あなたの手袋がスマホ手袋に変身！／UNiCASE,148708
2013-12-14,パンにかける醤油!?【パンかけ醤油】,320200
2013-12-12,★超簡単★スタバのアイスコーヒーで激ウマコーヒーゼリー！,182013
2013-12-11,うまい棒16種類食べてみた！,702789
2013-12-10,チョコエッグNEWスーパーマリオブラザーズU 買ってみた！,1653279
2013-12-09,"1,200万円の車 CENTURY(センチュリー)運転してみた／試乗シリーズPart3（最終回）",1569797
2013-12-08,【2013新型】トヨタ ヴェルファイア運転してみた／試乗シリーズPart2,959140
2013-12-07,【2013新型】 トヨタ クラウンアスリート運転してみた／試乗シリーズPart１,1049470
2013-12-05,「メルティーキッスくちどけケーキ」で上品なひとときを♪／meiji,79959
2013-12-03,★新発売★濃厚ショコラ＆ミルクワッフルコーンがうまい／LAWSON,97322
2013-12-02,★ポテトチップス★カゴメトマトケチャップ味 食べてみた／カルビー×カゴメ,110646
2013-12-01,SEKAI NO OWARI「RPG」1人で歌ってみた,3872229
2013-11-30,★不二家★飲むカスタードシュークリーム 飲んでみた！,97708
2013-11-29,冬季限定カルピスソーダ★あまおう★飲んでみた／CALPIS,61934
2013-11-27,★明治★「エッセルスーパーカップストロベリーチーズ」食べてみた♪,72516
2013-11-26,★グリコ★「チョコオーレ」飲み比べしてみた！／江崎グリコ,83931
2013-11-25,★期間限定★ハーゲンダッツ「ロイヤルカシスミルク」食べてみた/Haagen-Dazs,61568
2013-11-24,★俺のWチーズケーキ食べてみた★ファミリーマート,198738
2013-11-23,★マクドナルド★ スーパーマリオのハッピーセット買ってみた！,831983
2013-11-22,森永DARSミルクドリンクがうまい！,98015
2013-11-19,あの名店の味！『東池袋大勝軒もりそば』作ってみた,188730
2013-11-17,【Web投票第1位】カールグラタン味 食べてみた,64664
2013-11-16,セブンイレブン 金のアイス 食べてみた,174956
2013-11-15,【激辛】大馬鹿ヤローカレー 食べてみた！,171606
2013-11-13,【知育菓子】26歳男が真剣にチョココロ〜ネ作ってみた,878850
2013-11-10,本日 11月11日はポッキーの日！,107155
2013-11-10,【FIRE】Qグレード認証豆BLACK 飲んでみた！,44845
2013-11-09,炊飯器で巨大ハンバーグ作ってみた！,2767849
2013-11-08,セブンイレブン 金の珈琲 飲んでみた,52134
2013-11-06,一体何者！？そうさ彼はCupmen！！！,84063
2013-11-04,【梨汁入り？】ふなっしーカレー 食べてみた！,84840
2013-11-03,【ダイヤブロック】ブロックチョコ つくってみた,610592
2013-11-02,ガリガリ君リッチ クレアおばさんのシチュー味 作ってみた！,570193
2013-10-29,【知育菓子】おだんご屋さん やってみた,753854
2013-10-27,アンパンマンのマーチ１人でやってみた！,1845117
2013-10-20,TimTam（ティムタム）本場オーストラリアでの食べ方とは？,187413
2013-10-18,進撃の巨人ガチャガチャやってみた！果たして中身は！？,1214648
2013-10-17,明治 手づくりアポロ やってみた！,512642
2013-10-15,【10年に1度】台風26号,154402
2013-10-14,こんな○○は嫌だ！,666083
2013-10-12,ハーゲンダッツ パンプキン 食べてみた！ Haagen-Dazs Pumpkin,58572
2013-10-11,ハロウィンバーガー作ってみた！　〜Halloween Burger〜,426370
2013-09-30,Hey Jude cover ／矢沢永吉プレミアムモルツCMバージョン,286444
2013-09-28,簡単すぎてごめんなさいチョコパンの作り方,145222
2013-09-27,ねんりん家バウムクーヘン〜セイキンおすすめスイーツ〜,136094
2013-09-24,これぞセイキンおにぎり！,685404
2013-09-23,ファイアはセイキンにお任せあれ♪,141971
2013-09-17,超簡単！マシュマロで作るムース♪,475113
2013-09-08,ミスドアレンジしてみた！,316543
2013-09-07,☆オシャレにキメよう☆トマトとモッツァレラのカナッペ〜ジェノバ風〜,269964
2013-09-03,ヒカキンから誕生日プレゼントでギターもらいました！,707841
2013-08-31,つくってみよう　さくさくぱんだ　やってみた。,564150
2013-08-26,好きな抹茶アイスランキング！,240926
2013-08-17,自宅でタピオカドリンク作ってみた♪,1388583
2013-08-12,THE BEATLES『Let It Be』a cappella cover／ザ・ビートルズ『レット・イット・ビー』アカペラカバー,427195
2013-08-10,大量の魚を発見！！！,381314
2013-08-06,夏はこれっ！カルピスシュークリーム☆,91811
2013-08-04,簡単！ヘルシー！手作りサンドウィッチ♪,470403
2013-07-29,HIKAKINサイン本お渡し＆握手会〜HIKAKIN SEIKIN Masuo〜,215345
2013-07-25,新型レクサスに興奮するヤツ,1210288
2013-07-22,カレー味の歯磨き粉！！！？？？,179887
2013-07-20,ヒカキン撃沈！,574977
2013-07-19,『HIKAKINの本』 本日7/19（金）発売！,109331
2013-07-17,公園ではしゃぐ青年〜SEIKIN散歩〜,142060
2013-07-14,HIKAKINに貰った怪しい飲み物,784762
2013-07-05,自分だけのオリジナルアイスバー作ってみた！！！,687884
2013-06-26,SEKAI NO OWARI「RPG」アカペラカバー,1379117
2013-06-21,Daft Punk-Get Lucky A Cappella,234344
2013-06-14,なつかしの駄菓子食べてみた♪,1424148
2013-06-11,オレオ de アイス！！！〜超簡単オリジナルアイス作り〜,333210
2013-06-07,Akon-Don't Matter,87026
2013-06-07,世界のステージで盛り上がるヤツら,35085
2013-05-15,One Direction-What Makes You Beautiful (Cover),673679
2013-05-12,お悩み相談コーナー回答編！！！〜SEIKINお悩み相談室〜,407185
2013-05-08,静岡わさびカレーで撃沈!!!,415052
2013-05-03,『翼をください』１人で合唱してみた☆,2166779
2013-04-27,ホットミルクに溶かすだけ！くるくるチョコラッテ♪,208928
2013-04-22,魔法のストロー！？〜完全アカペラソング＆紹介〜,399220
2013-04-16,たこ焼き？いや、これぞセイキン焼き♪,1873440
2013-04-13,これぞ伝説のシナモンロール『シナボン』〜シナモンロール専門店〜,105859
2013-04-08,台湾コーラ飲んでみた！！！,125992
2013-04-01,質問コーナー第２弾！〜皆さんのお悩み相談受け付けます〜,1106815
2013-03-23,新作！パルムの紅茶味『パルムロイヤルミルクティー』,104474
2013-03-16,自宅でチョコフォンデュに挑戦！,1233549
2013-03-09,電車内の過ごし方で性格診断！！！,319501
2013-03-06,豆乳でマヨネーズ作りに挑戦！！！〜SOY mayo maker〜,421117
2013-03-01,麺処くるりカップ麺！〜紹介・再現ドラマ・歌〜,226543
2013-02-22,『旅立ちの日に』１人で合唱してみた☆,7974274
2013-02-02,自分を信じろキットカット（きっと勝つ）〜受験生応援Song〜,657077
2013-01-26,ふわふわどらやき「八判鼓判」〜どらやきの歌〜,212029
2013-01-21,ヒカキンアプリやってみた！！！,1558472
2012-12-31,SeikinTVを今年も宜しくお願いします！,211165
2012-12-22,Jingle Bells！〜A Cappella〜,499100
2012-12-18,これがプリン！！！？？？〜牧家ホワイトプリン〜,1019018
2012-12-01,Carpenters-Top of the World (cover),325594
2012-11-24,☆ルタオ☆プレミアまあある,67562
2012-11-19,HIKAKINからのお土産,335338
2012-11-14,男がうまいと唸る「侍のプリン」,168056
2012-11-10,セイキンTVオープニング曲完成！(Live Version),3204496
2012-11-09,【公式】ヒカキンTVオープニング曲！〜Hikakin TV Everyday Live Version〜,5282830
2012-10-29,横浜サイダー☆,107078
2012-10-22,超濃厚！Bocca（牧家）飲むヨーグルト,119813
2012-10-20,じゃがポックル〜HOKKAIDO PREMIUM POTATO〜,115419
2012-10-06,ラミー＆バッカス(洋酒入りチョコレート)　Rummy&Bacchus,224837
2012-09-29,ダァシェリエス〜iPhoneアプリ〜（歌＆レビュー）,127051
2012-09-22,iPhone5テーマソング〜You are my iPhone5〜,374850
2012-09-17,"真っ赤な目薬 アクションV！Eye drops ""Action V"" !",209444
2012-09-14,ロッテ　パイの実の歌（コントあり）,273488
2012-08-17,花王　フレアフレグランス　~FLAIR Fragrance~,72178
2012-08-12,パルムのうた  PARM's Song,561982
2012-08-12,SEIKIN、商品紹介はじめます。,421503
2012-08-11,One Direction-One Thing(One Man A Capella Cover),149014
2012-08-05,栄光の架橋 (One Man A Cappella by SEIKIN),1243609
2012-08-03,SMAP-らいおんハート(One Man A Capella),630159
2012-07-23,SMAP-オレンジ〜One Man A Capella〜,707723
2012-06-03,スマイルPIT〜DryEye〜,83470
2012-05-19,Flo Rida-Whistle Cover,413719
2012-04-28,Pitbull - International Love ft. Chris Brown -a capella cover,581379
2012-03-25,「We Are The World」 A Cappella Cover,694018
2012-03-18,The Bonus Footage. 「朝はパン」おまけ版,215152
2012-03-17,IYAZ-Replay  (cover),296010
2012-03-14,Sting 「Englishman In New York」A Cappella Cover,210247
2012-03-12,TETRIS　LIVE,379856
2012-03-11,YouTubeテーマソング作ってみた。,3422071
2012-03-02,ロート製薬テーマソング,227224
2012-03-02,朝はパン　Morning is Bread,1968970
